Date,State,Total Flu Tests,Positive Flu Tests,Total Patients,Patients with ILI,ILINet Providers,COVID Cases,COVID Deaths
2017-09-09,Vermont,15,2,1047,10,5,0,0
2017-09-16,Vermont,15,0,1164,9,5,0,0
2017-09-23,Vermont,20,0,1198,11,5,0,0
2017-09-30,Vermont,20,0,891,5,5,0,0
2017-10-07,Vermont,37,0,2249,16,9,0,0
2017-10-14,Vermont,47,1,2914,18,10,0,0
2017-10-21,Vermont,47,2,2870,11,10,0,0
2017-10-28,Vermont,55,0,3013,19,10,0,0
2017-11-04,Vermont,57,1,2845,14,10,0,0
2017-11-11,Vermont,94,1,3103,18,10,0,0
2017-11-18,Vermont,80,1,2984,22,10,0,0
2017-11-25,Vermont,102,1,1989,22,10,0,0
2017-12-02,Vermont,126,6,2933,29,10,0,0
2017-12-09,Vermont,125,6,2928,30,10,0,0
2017-12-16,Vermont,164,18,2556,52,10,0,0
2017-12-23,Vermont,167,16,2293,23,10,0,0
2017-12-30,Vermont,242,53,1948,35,10,0,0
2018-01-06,Vermont,263,51,2018,54,10,0,0
2018-01-13,Vermont,332,81,2523,62,10,0,0
2018-01-20,Vermont,380,88,2701,88,10,0,0
2018-01-27,Vermont,539,125,2880,115,10,0,0
2018-02-03,Vermont,557,159,2395,110,9,0,0
2018-02-10,Vermont,611,181,2852,161,10,0,0
2018-02-17,Vermont,533,179,3082,138,10,0,0
2018-02-24,Vermont,577,176,2966,113,10,0,0
2018-03-03,Vermont,454,136,2877,110,10,0,0
2018-03-10,Vermont,383,80,2613,89,10,0,0
2018-03-17,Vermont,255,53,2322,53,9,0,0
2018-03-24,Vermont,236,56,2857,77,10,0,0
2018-03-31,Vermont,270,63,2779,83,10,0,0
2018-04-07,Vermont,257,59,1877,53,8,0,0
2018-04-14,Vermont,217,37,2229,52,9,0,0
2018-04-21,Vermont,223,35,1955,51,9,0,0
2018-04-28,Vermont,157,23,2193,57,9,0,0
2018-05-05,Vermont,89,4,1883,34,7,0,0
2018-05-12,Vermont,87,4,1574,29,6,0,0
2018-05-19,Vermont,42,0,1610,26,6,0,0
2018-05-26,Vermont,40,1,1169,13,5,0,0
2018-06-02,Vermont,32,0,998,13,5,0,0
2018-06-09,Vermont,19,0,1150,23,5,0,0
2018-06-16,Vermont,11,0,1146,18,5,0,0
2018-06-23,Vermont,16,0,1176,15,5,0,0
2018-06-30,Vermont,12,0,1074,18,5,0,0
2018-07-07,Vermont,12,0,1090,18,5,0,0
2018-07-14,Vermont,14,1,1127,13,5,0,0
2018-07-21,Vermont,0,0,1050,15,4,0,0
2018-07-28,Vermont,0,0,702,8,4,0,0
2018-08-04,Vermont,0,0,1045,15,5,0,0
2018-08-11,Vermont,12,0,1036,17,5,0,0
2018-08-18,Vermont,15,0,1147,11,5,0,0
2018-08-25,Vermont,0,0,752,11,4,0,0
2018-09-01,Vermont,0,0,717,14,4,0,0
2018-09-08,Vermont,0,0,359,9,2,0,0
2018-09-15,Vermont,12,0,712,14,4,0,0
2018-09-22,Vermont,23,0,757,11,4,0,0
2018-09-29,Vermont,14,0,747,19,4,0,0
2018-10-06,Vermont,37,0,4958,53,14,0,0
2018-10-13,Vermont,47,1,5458,60,15,0,0
2018-10-20,Vermont,81,0,5245,59,15,0,0
2018-10-27,Vermont,61,1,4984,71,15,0,0
2018-11-03,Vermont,92,1,4971,58,14,0,0
2018-11-10,Vermont,68,0,5017,45,14,0,0
2018-11-17,Vermont,89,3,4057,46,14,0,0
2018-11-24,Vermont,99,1,3669,28,14,0,0
2018-12-01,Vermont,121,2,5024,47,15,0,0
2018-12-08,Vermont,109,7,5033,65,15,0,0
2018-12-15,Vermont,154,23,4787,100,14,0,0
2018-12-22,Vermont,209,39,5342,99,16,0,0
2018-12-29,Vermont,263,62,4941,158,16,0,0
2019-01-05,Vermont,293,39,6316,165,18,0,0
2019-01-12,Vermont,238,20,6202,209,18,0,0
2019-01-19,Vermont,276,42,6601,244,18,0,0
2019-01-26,Vermont,336,90,6377,272,18,0,0
2019-02-02,Vermont,351,92,6767,284,18,0,0
2019-02-09,Vermont,332,79,7157,222,18,0,0
2019-02-16,Vermont,328,99,6729,267,18,0,0
2019-02-23,Vermont,359,107,6870,257,17,0,0
2019-03-02,Vermont,328,71,6552,194,17,0,0
2019-03-09,Vermont,302,63,6617,209,17,0,0
2019-03-16,Vermont,301,69,6634,185,17,0,0
2019-03-23,Vermont,254,49,6828,218,17,0,0
2019-03-30,Vermont,215,30,6896,143,17,0,0
2019-04-06,Vermont,191,25,6006,129,16,0,0
2019-04-13,Vermont,203,34,6035,118,16,0,0
2019-04-20,Vermont,182,23,6382,104,17,0,0
2019-04-27,Vermont,135,15,5760,52,14,0,0
2019-05-04,Vermont,127,12,5695,53,14,0,0
2019-05-11,Vermont,99,7,5252,55,13,0,0
2019-05-18,Vermont,72,3,5162,56,13,0,0
2019-05-25,Vermont,72,2,5089,50,12,0,0
2019-06-01,Vermont,46,1,5065,50,12,0,0
2019-06-08,Vermont,44,1,5067,46,12,0,0
2019-06-15,Vermont,46,2,4950,49,12,0,0
2019-06-22,Vermont,41,1,4980,41,12,0,0
2019-06-29,Vermont,17,2,5095,26,12,0,0
2019-07-06,Vermont,13,0,4863,32,11,0,0
2019-07-13,Vermont,10,0,4967,26,11,0,0
2019-07-20,Vermont,10,0,4894,21,11,0,0
2019-07-27,Vermont,12,0,4855,27,10,0,0
2019-08-03,Vermont,12,0,4828,37,11,0,0
2019-08-10,Vermont,0,0,4539,18,10,0,0
2019-08-17,Vermont,0,0,3152,11,8,0,0
2019-08-24,Vermont,0,0,3004,15,8,0,0
2019-08-31,Vermont,16,0,3245,14,9,0,0
